name,link
不要吹了,https://i.imgur.com/dqTomFx.jpg
多點洋蔥的來囉,https://i.imgur.com/ahnoZKT.jpg
讓我猜猜看,https://i.imgur.com/6E33Ixb.jpg
奶昔也焦了,https://i.imgur.com/QfqIskF.jpg
真的很抱歉 你以後不能夠在這裡工作了,https://i.imgur.com/oWfxPGi.jpg
時候到了,https://i.imgur.com/RRDzOxS.jpg
還有我的車鑰匙,https://i.imgur.com/tK9uONI.jpg
你超遜的,https://i.imgur.com/VTNOPYA.jpg
不求人抓抓背 快樂抓抓小手,https://i.imgur.com/KRG8535.jpg
他說 裡面好黑哦,https://i.imgur.com/WKaJm87.jpg
因為我是個大敗類,https://i.imgur.com/p5uLfPa.jpg
我剛剛發明了平行宇宙,https://i.imgur.com/J6ldMsf.jpg
我的創意老是被人家給偷走,https://i.imgur.com/2tqGBI8.jpg
我完全不知道你在說什麼,https://i.imgur.com/e55eg71.jpg
我從前超呆的,https://i.imgur.com/G8Q7zgc.jpg
全自動抓抓背加剪頭髮 加拔鼻毛四弦琴調音機9000,https://i.imgur.com/6QRARvJ.jpg
他把我們的錢花在這個上面,https://i.imgur.com/w9ACNz2.jpg
你看起來好像 不太重視個人衛生哦,https://i.imgur.com/iR78q0u.jpg
謝謝你 沒用的實習生,https://i.imgur.com/Tj3aPc1.jpg
叫我派大星教授加博士先生,https://i.imgur.com/NduEE0N.jpg
噢不 超強海漩渦,https://i.imgur.com/UEt7CQ4.jpg
是不是來修電視的啊,https://i.imgur.com/LF6310e.jpg
可惜他們太老了,https://i.imgur.com/YUTdTIY.jpg
你到底想怎樣,https://i.imgur.com/ylSpZKo.jpg
你再不滾蛋的話 海王星賜給我超能力,https://i.imgur.com/KFBtwsq.jpg
我宣布你們是夫妻了,https://i.imgur.com/3YSfRQK.jpg
你們到底在搞什麼鬼,https://i.imgur.com/O360Den.jpg
你可以親新娘了,https://i.imgur.com/EDrNHjs.jpg
他們重出江湖了沒,https://i.imgur.com/nZK9JQA.jpg
沒有 不過我結婚了,https://i.imgur.com/K1pdgoJ.jpg
給我站住 老太婆,https://i.imgur.com/SQrEIly.jpg
不是我 臭老頭,https://i.imgur.com/fsuJyi0.jpg
他吸進去了,https://i.imgur.com/sUr8BBg.jpg
狗爬式...,https://i.imgur.com/LaLUZYW.jpg
快掐我 我一定是在作夢,https://i.imgur.com/e5dUCzg.jpg
新的一季比以前好看多了,https://i.imgur.com/VoUToIE.jpg
好辣的美眉,https://i.imgur.com/fZUsuGg.jpg
希望不會又射歪了,https://i.imgur.com/0gyITGx.jpg
快用你的光頭來保護我,https://i.imgur.com/RCxBdRN.jpg
打死我我也不會接受 你這種白癡決定,https://i.imgur.com/c0Ozvc3.jpg
那不然你到底要我怎麼樣嘛,https://i.imgur.com/aTD4FVi.jpg
勝利尖叫,https://i.imgur.com/tXgMsaD.jpg
給我滾 野蠻人,https://i.imgur.com/EdCzzEg.jpg
抱緊我的金剛屁屁用力拉,https://i.imgur.com/OMVD9vS.jpg
手啊,https://i.imgur.com/fqqhRrj.jpg
噢不 又來了,https://i.imgur.com/2Dau3kK.jpg
你可以戴兩頂帽子,https://i.imgur.com/5Cx80MV.jpg
這是我生命中最美好的一天,https://i.imgur.com/wVe8p1d.jpg
我也是,https://i.imgur.com/HMmbMZ6.jpg
我到底在做什麼,https://i.imgur.com/08FkshO.jpg
你是那什麼口氣啊,https://i.imgur.com/e6yd2qa.jpg
我會再來的,https://i.imgur.com/QbTZ5J1.jpg
你就是不肯放過我對吧,https://i.imgur.com/IHZwaZw.jpg
不知道我這麼做 會帶來什麼可怕的後果,https://i.imgur.com/WYX6cyj.jpg
再來點海草 親愛的,https://i.imgur.com/wJVfYH3.jpg
我一定要糾正他們所犯的錯誤,https://i.imgur.com/YARPzRl.jpg
我是闖空門的小瘋子,https://i.imgur.com/ZeZkh6a.jpg
我的冰淇淋會說話,https://i.imgur.com/rJa5inb.jpg
我是個壞人,https://i.imgur.com/zxqDuVj.jpg
可憐的菜鳥,https://i.imgur.com/Giabx26.jpg
野生動物瘋起來是很可怕的,https://i.imgur.com/dnymiDh.jpg
特大號香濃美味蟹堡 雙份香炸薯條,https://i.imgur.com/ryhw5LT.jpg
特大叉子,https://i.imgur.com/gcYymFe.jpg
豆腐腦袋,https://i.imgur.com/9ghJcgr.jpg
你忘了拿美乃滋,https://i.imgur.com/QEifHTi.jpg
看他們吃的那些垃圾食物,https://i.imgur.com/TBipn8g.jpg
看了就想要吐,https://i.imgur.com/CvXU6rA.jpg
我恨美味蟹堡,https://i.imgur.com/tlhvsOR.jpg
你好會裝哦,https://i.imgur.com/b2Dyaz2.jpg
我從來沒有吃過美味蟹堡,https://i.imgur.com/WQtg4mI.jpg
難怪你老是苦著一張臉,https://i.imgur.com/ZagaP5d.jpg
快點把那個垃圾拿走,https://i.imgur.com/Csats0j.jpg
你居然叫我吃這種 沒有營養的垃圾食物,https://i.imgur.com/7tdThJ5.jpg
接下來你是不是要我 陪派大星跳牛仔舞呢,https://i.imgur.com/uEesDkN.jpg
來嘛 嘴開開,https://i.imgur.com/ajNKqvu.jpg
反正我的腳多的是,https://i.imgur.com/Nv3pNZe.jpg
對你的靈魂很好,https://i.imgur.com/GLkf8hL.jpg
我又沒有靈魂,https://i.imgur.com/GbaBPdy.jpg
你打算跟我哈拉多久,https://i.imgur.com/7EK69T8.jpg
等我死了 不要來參加我的喪禮,https://i.imgur.com/ACEvoDB.jpg
全部一起進入死亡的墳墓裡,https://i.imgur.com/itn13cr.jpg
只有我例外,https://i.imgur.com/TvDuKLe.jpg
她還活著,https://i.imgur.com/J5vejJa.jpg
我真是烏鴉嘴,https://i.imgur.com/LtruAGV.jpg
我知道你不愛她 可是你來送她走真好,https://i.imgur.com/CXXjVrI.jpg
寶貝,https://i.imgur.com/dO8wwAo.jpg
這樣我才可以數芝麻,https://i.imgur.com/N6wsViF.jpg
蟹堡寶庫門怎麼開了,https://i.imgur.com/xrzxELg.jpg
你為什麼要把蟹堡藏在你的背後,https://i.imgur.com/GtipgjA.jpg
你為什麼神情如此慌張,https://i.imgur.com/6TmeKBL.jpg
你為什麼流這麼多汗,https://i.imgur.com/ZkjtfNT.jpg
你為什麼看起來很餓,https://i.imgur.com/pw54HcV.jpg
難道我會爆炸嗎,https://i.imgur.com/KQYqqGy.jpg
不 更慘 你的大腿會超肥,https://i.imgur.com/IHaGoAx.jpg
然後才會爆炸,https://i.imgur.com/Pun4OdY.jpg
我第一次吃蟹堡也跟你一樣,https://i.imgur.com/RNpX59G.jpg
美味蟹堡的祖傳秘方是 蟹堡王的獨有寶貴資產,https://i.imgur.com/yKGU9FQ.jpg
任何關於秘方的事 都只能跟繼承者蟹老闆討論,https://i.imgur.com/xNYll4y.jpg
偷取這個秘方是違法的行為,https://i.imgur.com/eyVXpuq.jpg
將會受到法律最嚴厲的制裁,https://i.imgur.com/KgX3GGa.jpg
我可是上過大學的,https://i.imgur.com/KEjtFGr.jpg
我不會讓你失望的,https://i.imgur.com/h1UbZDh.jpg
放我下去好嗎,https://i.imgur.com/pxRy5Q0.jpg
假魚頭公司老闆明明跟我 保證不會有人看出來的,https://i.imgur.com/doRC1eP.jpg
那也不能把人家的頭扯下來啊,https://i.imgur.com/JELp0O6.jpg
只要記住最重要的規定就好,https://i.imgur.com/2zYBZp9.jpg
我們不送餐巾,https://i.imgur.com/7dERrj1.jpg
我從來不准我的員工休假的,https://i.imgur.com/HGz2R2c.jpg
你怎麼不努力工作呢,https://i.imgur.com/ILQKYfZ.jpg
我不知道 蟹老闆 我不知道,https://i.imgur.com/jAeqfBO.jpg
它看起來像是個普通錢幣,https://i.imgur.com/cWxrzie.jpg
因為它就是個普通錢幣,https://i.imgur.com/7qOB5OZ.jpg
我們不用手去握手的,https://i.imgur.com/t5Fzwie.jpg
驚嘆,https://i.imgur.com/UWvHqss.jpg
沒有人會受傷的,https://i.imgur.com/0qfZHbK.jpg
如果我們在一月的第三個 星期三討論蟹堡秘方的話,https://i.imgur.com/a9kWtCK.jpg
那天沒有下雨 我們吃完香草布丁之後該做什麼,https://i.imgur.com/lV7qd4T.jpg
放棄,https://i.imgur.com/7UtlWyb.jpg
投幣啟動的自毀裝置,https://i.imgur.com/EtBqPEw.jpg
真是個白痴的設計,https://i.imgur.com/lHVPzNY.jpg
你瘋了嗎,https://i.imgur.com/51bz4iv.jpg
防外星人窗戶保護劑 無法預防闖空門,https://i.imgur.com/H6QFtMj.jpg
好 再來一次,https://i.imgur.com/mrLiY5W.jpg
你的牙膏鑽進我的花生醬裡了,https://i.imgur.com/jvEGY3Y.jpg
誰把重量弄回來了,https://i.imgur.com/tuz7LDY.jpg
好噁心哦,https://i.imgur.com/K2vSzld.jpg
我好像快要吐了,https://i.imgur.com/T9x9YSA.jpg
派大星 你知道這是什麼嗎,https://i.imgur.com/lVPW2Ie.jpg
臭便便,https://i.imgur.com/wt9fUwa.jpg
不對 這是卵囊 我們來看看胚胎吧,https://i.imgur.com/bCPIr8c.jpg
別怪我用吼的 離我遠一點,https://i.imgur.com/9veTaFn.jpg
這麼晚了還在玩扮裝海盜啊,https://i.imgur.com/i0GbYi8.jpg
我們不要你的錢 月球人,https://i.imgur.com/0rryzk5.jpg
我一定要扣你的操行分數,https://i.imgur.com/XSW8uQe.jpg
這讓我瞭解到誰都不能相信,https://i.imgur.com/qpbmSJD.jpg
你最好不要再碎碎念了,https://i.imgur.com/OxZkHh9.jpg
是真的,https://i.imgur.com/XPDMBom.jpg
我以後都不來上課可以嗎,https://i.imgur.com/LExLWNb.jpg
你的故事讓我好感動,https://i.imgur.com/dGeOdBv.jpg
扁哥說他要海扁我,https://i.imgur.com/ycnKA0v.jpg
可是我想要做的久一點,https://i.imgur.com/68Nj3cL.jpg
請稍後 我幫你轉接,https://i.imgur.com/HN9fIxx.jpg
你沒聽見啊 我說我好了,https://i.imgur.com/7UuEDsx.jpg
你手上有沒有7,https://i.imgur.com/iZ1Uh9F.jpg
海扁暴力男,https://i.imgur.com/XObl7og.jpg
那是特價買的耶,https://i.imgur.com/R8c0UlH.jpg
你會害我心臟病發的,https://i.imgur.com/DMHm9bU.jpg
那個聲音 會把我們大家給逼瘋的,https://i.imgur.com/J3TOUZE.jpg
那真是我這一輩子最悲慘的一晚了,https://i.imgur.com/4gysbyc.jpg
最偉大的名廚會我這一招嗎,https://i.imgur.com/LaLLPhT.jpg
請問要點什麼,https://i.imgur.com/mL1EsGD.jpg
我要一份特製蟹堡,https://i.imgur.com/T79nl1T.jpg
謝謝你 做好了會叫你,https://i.imgur.com/8xwT3rg.jpg
這簡直是魔音穿腦嘛,https://i.imgur.com/xryQpgu.jpg
我需要頭痛藥,https://i.imgur.com/JztwzSE.jpg
不是我偷的,https://i.imgur.com/PFrpPXg.jpg
拜託 不要再叫了,https://i.imgur.com/gXQEpIk.jpg
你為什麼要吃掉我的長靴呢,https://i.imgur.com/Oo91aq9.jpg
你真的完全沒有大腦,https://i.imgur.com/WmWHoYN.jpg
你有夠笨的,https://i.imgur.com/g5y1vkn.jpg
我們被坑了,https://i.imgur.com/bj0L1ei.jpg
你說得對 我完全贊同,https://i.imgur.com/PUv4Xqx.jpg
看他嗆的,https://i.imgur.com/FZJVwoC.jpg
他好痛苦,https://i.imgur.com/NnP9wg7.jpg
你應該勸我不要那麼做啊,https://i.imgur.com/02JgdGX.jpg
我有罪,https://i.imgur.com/nPV5KGh.jpg
快把屍體處理掉 免得被人發現,https://i.imgur.com/aNqHEtC.jpg
他本來就是個怪人嘛,https://i.imgur.com/DPLUfXl.jpg
我想喝汽水,https://i.imgur.com/QhznciK.jpg
冰塊一直是一個謎,https://i.imgur.com/KD3QaUy.jpg
快逮捕他 他是個瘋子,https://i.imgur.com/KWABmen.jpg
我們要抵制這部電影,https://i.imgur.com/XaFLvLk.jpg
你不要亂摸啦 花痴,https://i.imgur.com/S4MzlYg.jpg
演員,https://i.imgur.com/w9g0W5y.jpg
勝利將屬於我們,https://i.imgur.com/NvDZgVS.jpg
有人提到爆破嗎,https://i.imgur.com/hNRA1IG.jpg
我馬上就能賣掉你的房子,https://i.imgur.com/yKXAPGQ.jpg
這只是我的假髮箱子,https://i.imgur.com/kFNs75W.jpg
你為什麼不現在就開始呢,https://i.imgur.com/rweldCp.jpg
我今天要賴在床上 一整天什麼都不做,https://i.imgur.com/LMgcnsg.jpg
我再也不想要見到你,https://i.imgur.com/2Thap6P.jpg
派大星...呼吸,https://i.imgur.com/WT7PtxT.jpg
我搞不懂,https://i.imgur.com/ozSqhlZ.jpg
我把家裡弄髒了 本來是要打掃的,https://i.imgur.com/s1WWRbT.jpg
結果章魚哥來幫我打掃,https://i.imgur.com/bVWGzIf.jpg
那就表示弄髒的人其實是他,https://i.imgur.com/MLhiSTA.jpg
但是打掃的相反是弄髒,https://i.imgur.com/O7vjSq7.jpg
所以弄髒就是打掃,https://i.imgur.com/SttZuMI.jpg
那表示章魚哥其實在弄髒我的家,https://i.imgur.com/vmk8kVB.jpg
可是平常弄髒的都是我,https://i.imgur.com/mpp0YXi.jpg
那就表示章魚哥在做相反的事,https://i.imgur.com/OMOq11Z.jpg
所以他才是海綿寶寶,https://i.imgur.com/aiCuwqQ.jpg
我完全搞懂了,https://i.imgur.com/f8KKlL8.jpg
章魚哥,https://i.imgur.com/roFb3RY.jpg
下次我要弄個直接去跳懸崖日,https://i.imgur.com/zjSB88Q.jpg
還有一股可怕的臭味,https://i.imgur.com/1UtgbyB.jpg
囉嗦 我不接受別人的拒絕,https://i.imgur.com/FoGfWpU.jpg
走開 你離她遠一點,https://i.imgur.com/HrH3Und.jpg
你現在是把我當成傻瓜是不是,https://i.imgur.com/aDpsCTN.jpg
請問這裡 還有沒有第五個章魚哥,https://i.imgur.com/ofZCLZ5.jpg
不要丟下我,https://i.imgur.com/0bc42dH.jpg
好玩的箱子,https://i.imgur.com/JhVjgoo.jpg
我不知道 今天是快樂呆瓜跳跳節,https://i.imgur.com/MHjHnNs.jpg
我本來還以為他們變聰明了,https://i.imgur.com/VL2RRyc.jpg
派大星 你已經是大海星了,https://i.imgur.com/mWvUkvU.jpg
你看 我成功了,https://i.imgur.com/IHZyw5X.jpg
等我掛了就不緊張了,https://i.imgur.com/SSfAshn.jpg
我跟小星星握到手了,https://i.imgur.com/Cr07cqE.jpg
別忘了還有第二次山崩,https://i.imgur.com/Wap2HBP.jpg
這是什麼時候買的,https://i.imgur.com/K0vTG8N.jpg
對了 我好像違反了亂踢箱子的法律,https://i.imgur.com/5OtNpCR.jpg
好棒 多一個箱子,https://i.imgur.com/EH121K5.jpg
這些箱子在最後階段 發揮了它們最重要的功能,https://i.imgur.com/UYn6kVW.jpg
這個箱子代表的就是 算式的結果,https://i.imgur.com/LgVQS3w.jpg
我沒錢買禮物送給你,https://i.imgur.com/Yh1f0Ur.jpg
只能給你個箱子,https://i.imgur.com/mAtKyb0.jpg
海咪咪寶寶抄襲我的作品,https://i.imgur.com/L12URu2.jpg
不可以亂吹 明白嗎,https://i.imgur.com/XlcRg0W.jpg
這麼年輕就掛了,https://i.imgur.com/iYfJhzY.jpg
你連早餐吃什麼都不記得耶,https://i.imgur.com/c8wRlH1.jpg
我買了甜甜圈,https://i.imgur.com/hhWn2Nd.jpg
我不能讓我的英雄失望,https://i.imgur.com/UK4Nktq.jpg
請問你是叫誰大鼻子啊 大鼻子,https://i.imgur.com/0Bv3CTI.jpg
幫我簽名,https://i.imgur.com/bLf4WiJ.jpg
章魚哥的迷你公仔,https://i.imgur.com/negH4pY.jpg
你看他們好速配哦,https://i.imgur.com/ZaxUEgL.jpg
不知道從這麼高的地方 掉下去會不會摔死,https://i.imgur.com/hjekREo.jpg
我得去找個更大的罐子,https://i.imgur.com/9CDgnIA.jpg
你們都不懂啦,https://i.imgur.com/RUu64mf.jpg
你必須承認你犯了錯,https://i.imgur.com/DWb6lo3.jpg
海超人會諒解你的,https://i.imgur.com/Q10S0Bo.jpg
折磨手臂的時間到了,https://i.imgur.com/WcnHjhA.jpg
這魔女想要我的命,https://i.imgur.com/7D6UOgf.jpg
你們兩個太老了 我必須要請你們兩個離開,https://i.imgur.com/j41riM2.jpg
那一定超酷,https://i.imgur.com/xfFYhM6.jpg
他們只會一直吹 一直吹他們的笨哨子,https://i.imgur.com/M3P4xYY.jpg
摸摸他們鼻子上的白色東西,https://i.imgur.com/5lHa1vN.jpg
現出他們那個 噁心又變形的身體,https://i.imgur.com/5XRi6C0.jpg
把那個東西收起來,https://i.imgur.com/pKwqYQL.jpg
有小朋友在這裡玩耶,https://i.imgur.com/dZxsIT8.jpg
我要去逛點心吧了,https://i.imgur.com/N3RZ4tm.jpg
請不要亂丟飛天冰淇淋車 去砸遊客,https://i.imgur.com/3XnQMF9.jpg
快呼吸啊,https://i.imgur.com/3EXonpC.jpg
我超越警戒線 所以溺水了,https://i.imgur.com/5ICbBJx.jpg
你在擔心什麼 他已經好多了,https://i.imgur.com/6ChK8Vr.jpg
我看你想太多了啦,https://i.imgur.com/f7vCbo5.jpg
我呢最會應付頭部傷害了,https://i.imgur.com/0w09ZOX.jpg
他已經上西天了,https://i.imgur.com/71DIvhj.jpg
我以為他死了,https://i.imgur.com/wOJ0yyx.jpg
不要過來,https://i.imgur.com/fI1rbmY.jpg
不要傷害我們,https://i.imgur.com/6ufLchQ.jpg
那只是個意外,https://i.imgur.com/JuWFgzV.jpg
剛從西瓜田 挖出來的新鮮大西瓜,https://i.imgur.com/wsCuEjQ.jpg
你開心了嗎,https://i.imgur.com/oqWVOdN.jpg
用這個東西吹,https://i.imgur.com/S3C7gRl.jpg
你在幹什麼 你還在混啊,https://i.imgur.com/YZe6Xlb.jpg
你是禿子,https://i.imgur.com/JHadmMY.jpg
天啊 他真的騙倒我們了,https://i.imgur.com/KCVg8n5.jpg
一路飛到天堂去,https://i.imgur.com/6Sd5inp.jpg
永別了 朋友,https://i.imgur.com/uC9QoGs.jpg
他有個游泳池 還有個池中池,https://i.imgur.com/LgApD7L.jpg
這傢伙有穿鞋,https://i.imgur.com/zGodKgB.jpg
那會不會痛啊,https://i.imgur.com/ZloQHSq.jpg
不行 那是以後賣房子才要用的,https://i.imgur.com/F5GqmDx.jpg
我根本什麼都不懂,https://i.imgur.com/ZA1WaGA.jpg
我們來改名字 叫做敗類窩囊廢,https://i.imgur.com/s4eYDLM.jpg
你現在要去坐牢了 蟹老闆,https://i.imgur.com/1HAVNOV.jpg
派大星 你被開除了,https://i.imgur.com/qJQfMn7.jpg
我又不在這裡工作,https://i.imgur.com/aMZyIls.jpg
你想在這裡工作嗎,https://i.imgur.com/40vJCaJ.jpg
我好想哦,https://i.imgur.com/hD8ExkY.jpg
你被開除了,https://i.imgur.com/eWqTLWE.jpg
我真的好想睡覺哦,https://i.imgur.com/dzlOimY.jpg
蟹老闆 我真的很睏,https://i.imgur.com/UHWQmru.jpg
那只是個遊戲,https://i.imgur.com/XZl0FXR.jpg
我們會是史上 最忠心的海盜水手,https://i.imgur.com/oFC8w2R.jpg
走開啦 老頭,https://i.imgur.com/pVmv7ww.jpg
我何必浪費錢點亮整間餐廳呢,https://i.imgur.com/c8HQmvR.jpg
幫我蓋被被好嗎,https://i.imgur.com/ECYmKsz.jpg
每個壞蛋都是檸檬,https://i.imgur.com/kpWeqBt.jpg
什麼叫行蹤,https://i.imgur.com/eGBbiHY.jpg
攻擊那些情竇初開的小朋友們,https://i.imgur.com/PLuhHvk.jpg
志明跟春嬌在樹下 親來親去玩親親...,https://i.imgur.com/yzA2JkI.jpg
不 我不是快快俠,https://i.imgur.com/BZoqVfA.jpg
叫他去吃泥巴,https://i.imgur.com/A1XXDk3.jpg
除了統治世界之外,https://i.imgur.com/OvdDPwZ.jpg
你有聽他提到叫他去吃泥巴嗎,https://i.imgur.com/HpnpmYa.jpg
我還是分不出來啊,https://i.imgur.com/MpiZqiA.jpg
我一定要再接再厲,https://i.imgur.com/FwIa5FC.jpg
我排第一個 誰都不能叫我到後面去,https://i.imgur.com/4PNrwQe.jpg
我一定要過,https://i.imgur.com/dw3CF2U.jpg
你為什麼那麼討厭西瓜,https://i.imgur.com/A5dA7uO.jpg
我現在正式啟用 這座還沒有完工的橋,https://i.imgur.com/5ewC8Lv.jpg
老先生老太太快要發瘋了,https://i.imgur.com/0f9mD2i.jpg
我不屬於這裡 這是個天大的誤會,https://i.imgur.com/nR7c3Ig.jpg
我不想再進神經病院裡了,https://i.imgur.com/AttFUPO.jpg
我應該會喜歡這個地方,https://i.imgur.com/9hMlSh8.jpg
可憐的女人,https://i.imgur.com/dwVyGgD.jpg
聽起來都是你害她的,https://i.imgur.com/zRL3bAk.jpg
這是湯匙,https://i.imgur.com/4GSyEkD.jpg
你給我喝了什麼,https://i.imgur.com/ps9TGo5.jpg
愚人節快樂 你這個小飯桶,https://i.imgur.com/q9OxRm9.jpg
你們知道這是鬧著玩的吧,https://i.imgur.com/b1FpaXc.jpg
你們都被我騙了,https://i.imgur.com/XAxUs3C.jpg
你這個變態,https://i.imgur.com/xjrR7yT.jpg
反正我做什麼 你都會覺得是錯的,https://i.imgur.com/UCDlU0Y.jpg
也許那是因為你永遠都是錯的,https://i.imgur.com/F9sWnIL.jpg
我錯 你都對,https://i.imgur.com/CVmHY9e.jpg
你今天又想要跟我要多少錢,https://i.imgur.com/FXt7Tet.jpg
差點大失血,https://i.imgur.com/CvqF56E.jpg
我需要的是真正的女人,https://i.imgur.com/xZXJYLl.jpg
死變態,https://i.imgur.com/YdiKxiQ.jpg
你在監視我是不是,https://i.imgur.com/dwT0GHB.jpg
他走得好安詳啊,https://i.imgur.com/X0OF4qN.jpg
這位美麗無比的女士 居然是你媽媽,https://i.imgur.com/2R4VXHj.jpg
這個陰險狡猾的壞蛋 就是你的男朋友,https://i.imgur.com/EF7kqAL.jpg
這個帥得不得了的海綿 是你的服務生,https://i.imgur.com/9C7C3Ca.jpg
我不管你現在又在耍什麼賤招,https://i.imgur.com/xrjeixy.jpg
聽你媽咪的話,https://i.imgur.com/EDti8hM.jpg
你給我離我媽遠一點,https://i.imgur.com/CJILvvq.jpg
你是不是愛上別人了,https://i.imgur.com/iUH3XBH.jpg
我覺得很不好意思,https://i.imgur.com/d63c5dQ.jpg
事情不是你想的那樣,https://i.imgur.com/XDROpsh.jpg
我不想再聽你的謊言了,https://i.imgur.com/jmY8frN.jpg
謝了 我練過,https://i.imgur.com/ujpoxXF.jpg
其實我有兩隻左手,https://i.imgur.com/sbiVWhV.jpg
你笑什麼,https://i.imgur.com/yTqulJg.jpg
我認為這類的歡笑 極度不合邏輯,https://i.imgur.com/PlZBXIl.jpg
我的語言能力 遠遠超過你的想像,https://i.imgur.com/QzVnNPI.jpg
你以為你很高等啊,https://i.imgur.com/vCUUEZR.jpg
那是因為你很少在思考,https://i.imgur.com/c5jU1Yx.jpg
這就是人生,https://i.imgur.com/sDfN4oM.jpg
我只是想提供協助,https://i.imgur.com/Ww47set.jpg
美好的過去 為什麼會漸行漸遠呢,https://i.imgur.com/ieh1IDn.jpg
你確定你想要放棄天才跟智慧 就為了再跟我做朋友嗎,https://i.imgur.com/2V9kUrS.jpg
我寧願當個白痴,https://i.imgur.com/pskiYLE.jpg
我的額頭很好笑嗎,https://i.imgur.com/aPbYDd4.jpg
不要再唸了,https://i.imgur.com/JkdFOrR.jpg
這是我最後一次 被你們公開嘲笑了,https://i.imgur.com/J5Fvc0v.jpg
我什麼時候說錯過了,https://i.imgur.com/VOZuePi.jpg
鬢角,https://i.imgur.com/wUEsqvd.jpg
很舒服啊,https://i.imgur.com/KtEkHAF.jpg
你照照鏡子,https://i.imgur.com/y3ZFrVL.jpg
你說的對 我好可悲,https://i.imgur.com/cRc0b7G.jpg
叫我第一名,https://i.imgur.com/PPF2KEk.jpg
嚇死你,https://i.imgur.com/dYwlnHq.jpg
我寧願把我的腦袋打爆掉,https://i.imgur.com/VR05Pzo.jpg
把它放到 交通最繁忙的十字路口,https://i.imgur.com/N7I1JFY.jpg
在上面跳啊跳,https://i.imgur.com/xZ0Ih0z.jpg
我也永遠不會再回來了,https://i.imgur.com/LWvmenb.jpg
我討厭這個頻道,https://i.imgur.com/tOsBQ5M.jpg
這個小鎮一定要摧毀掉,https://i.imgur.com/BsKd8OY.jpg
我就是要打,https://i.imgur.com/5lO8wtu.jpg
我都不知道 沒有駕照的生命那麼空虛耶,https://i.imgur.com/Duaeqyo.jpg
什麼 我是個孤兒,https://i.imgur.com/oAtkv1R.jpg
我努力了一輩子都拿不到 你也別想要擁有,https://i.imgur.com/x44SimF.jpg
付出代價之後,https://i.imgur.com/E7MhNLf.jpg
我跟他的緣分已經盡了,https://i.imgur.com/cuN15bV.jpg
超級送分題,https://i.imgur.com/FzXrJ7e.jpg
我的手抽筋了,https://i.imgur.com/4j9wS6Y.jpg
快給我看,https://i.imgur.com/ZKRNNGc.jpg
我現在就要把問題解決掉,https://i.imgur.com/C54NDsQ.jpg
你瘦身成功了,https://i.imgur.com/g2xbPxp.jpg
誰點了美味蟹堡 又是誰點了美味蟹堡,https://i.imgur.com/jetmBAC.jpg
懂吧 因為你們都點蟹堡,https://i.imgur.com/M0HrVSl.jpg
老兄 你的服務態度很差耶,https://i.imgur.com/sHN18zP.jpg
跳得真是有夠難看的,https://i.imgur.com/hL11yT6.jpg
不要偷我的人生了,https://i.imgur.com/fH7qxFE.jpg
不要扭掉我新客戶的小頭啦,https://i.imgur.com/yR6pWJV.jpg
摸摸A,https://i.imgur.com/sOOKBjC.jpg
不准摸,https://i.imgur.com/vCt4ufC.jpg
摸摸B,https://i.imgur.com/z0hUJLJ.jpg
你要我整天都跟著你嗎,https://i.imgur.com/26Q8WCx.jpg
我覺得那樣蠻變態的,https://i.imgur.com/AMDe8yJ.jpg
嗨 敗類,https://i.imgur.com/l63V9Pr.jpg
我願意為你做任何事,https://i.imgur.com/vQEEPkW.jpg
你為什麼不乾脆去跳樓算了,https://i.imgur.com/uQFFHKO.jpg
難道你不會痛嗎,https://i.imgur.com/B82Mp3R.jpg
不 凱文 他是怪胎,https://i.imgur.com/fL5leAV.jpg
清場,https://i.imgur.com/MKA9FJh.jpg
不要哇了,https://i.imgur.com/5X574vw.jpg
笨蛋,https://i.imgur.com/tEDoojN.jpg
我們要給他 來自好朋友最溫暖的問候,https://i.imgur.com/72NwLhJ.jpg
你怎麼這麼天真呢,https://i.imgur.com/nMXohcZ.jpg
我們周圍充滿了各種證據,https://i.imgur.com/7Xp62bO.jpg
我們不能待在裡面,https://i.imgur.com/PYQhKos.jpg
你忘了我之前是怎麼跟你說的 小伙子,https://i.imgur.com/sBhvYLw.jpg
離開比奇堡在哪裡啊,https://i.imgur.com/7d0lL9S.jpg
我為我的手套公仔買了手套哦,https://i.imgur.com/tj2NZ9e.jpg
我連男生廁所女生廁所 都分不清楚了,https://i.imgur.com/x1m8EZz.jpg
海綿寶寶 車子來了,https://i.imgur.com/DgmIg6E.jpg
我願意傳授秘訣給你哦,https://i.imgur.com/11RspSQ.jpg
講個故事逗你開心好了,https://i.imgur.com/XWxTZ9e.jpg
我這麼醜 見不得人,https://i.imgur.com/rjozjJT.jpg
夠了 我不幹了,https://i.imgur.com/X9EJNiI.jpg
我正要趕去參加 大呆瓜遊行活動,https://i.imgur.com/oyPLcgz.jpg
好帥哦,https://i.imgur.com/ICXHsT9.jpg
我們被他玩弄了,https://i.imgur.com/dTUp6t3.jpg
是我想到的哦,https://i.imgur.com/QGrro7r.jpg
我好高興哦,https://i.imgur.com/7VxgmjS.jpg
我投降了,https://i.imgur.com/d8D4fol.jpg
箱子不是這麼玩的,https://i.imgur.com/z9kZsQq.jpg
我們就來當企業大亨吧,https://i.imgur.com/OKu9B9B.jpg
榮華富貴 我們來了,https://i.imgur.com/2YvUekD.jpg
